source_id,ra,dec,parallax,pmra,pmdec
67362821124855936,57.93970684269146,25.884850208080007,6.185921577963055,12.147612777252117,-12.956732734110037
67436381026558848,58.768227161875814,26.263805794198685,7.02974366884091,19.518890850669955,-44.09782499190507
67725419441688704,54.24170598677291,23.210985322888845,6.741934230049007,-14.181976629221822,-18.694838681549506
67756789882795008,54.48519642738677,23.382232166025776,7.531107380234092,21.58557800289394,-46.1474746940989
68097397969441024,53.6370807530808,24.343472117755983,6.21145711784796,45.57401932662911,-22.559977981138275
68120728231661824,54.871767713772435,23.499172809593553,7.4248451511728,21.952550134686536,-45.244621881741246
68141408498321280,54.64378947102655,23.67271376809515,7.228431844899335,20.455009282168664,-45.04122743597192
68145707761492608,54.96121741847009,23.76440270472398,7.109772113525601,20.354035697092193,-43.554027997180306
68167835432980480,55.36208894086606,24.0171827154947,7.331133587575553,20.348207602315583,-45.023526762777635
68222119524026112,54.528930480536545,24.248610300316198,7.963989807949969,23.156539054687464,-47.07124754509906
68254245878512384,54.80623332660652,24.46632471871234,7.118104224750291,19.811126884811692,-44.51509163145818
68261946756899456,55.641609320434284,24.183383816297255,7.486610378982209,21.322857580850933,-43.9430880244945
68279225408437888,55.46464413369849,24.32411786029426,7.161844786532234,19.821034019449485,-43.578078022164796
68314414077327744,55.80453808024451,24.655242876769755,7.217567238529469,20.551216953824404,-43.95459477600215
68367190635351936,55.63011375428247,24.822480219877267,7.376373066555206,20.141859639629043,-45.80907314562114
68390830135333504,55.50015912504816,25.029602171661214,7.25899117883176,19.93211124667289,-45.037566573852786
68395399980532864,55.3905828925233,25.113310467653303,7.290173911930219,19.96269992321523,-44.170530044774594
68505110624876032,54.114113047525905,24.687959548352808,7.573477587320924,21.944407762523845,-46.72745760685539
68559738312482048,54.819826907433885,24.96055005254026,7.305524477865957,20.228106048472128,-42.694747553128735
68575440712940288,55.14870819709824,24.997600422906633,6.572592693577042,-34.85173456282956,-87.99739282097963
68591456647799552,55.35292270473847,25.38482971529277,7.107390645724756,19.446567807724882,-43.1681210053775
68641037750201088,54.478342485280066,25.4419076283764,6.202300990497043,19.941396030974218,-40.55627489609019
69812945346809344,56.2865856843926,24.84194865005806,7.377864703423147,20.86138532272807,-45.364970916611675
69812945346809600,56.29068291043696,24.839057004118633,7.222157170572348,20.218136384021552,-46.12398123648605
69823940463098112,56.113347314337666,24.8449545392848,7.4997128273221305,20.833615795268948,-47.790813365486265
69847610026687104,56.614070394987166,25.13533113169354,7.435385667487052,20.86626267854035,-45.53996049628101
69877163697813248,55.94994861466845,25.05300565392932,7.4822151427087125,20.977326174300586,-46.051783609112135
69880389216567936,55.966119329111166,25.168096891749403,6.487638252776979,113.63335851046301,-35.164698625740655
69887918296009088,56.211777633075144,25.283744330304366,6.179118266408693,-2.9113084322954523,-7.157897177631877
69898294936767488,55.654025634157705,25.23250873853018,7.335305240582374,19.838197493850103,-44.48416981759517
69904101732529408,55.86311858120914,25.387387734138116,7.173660816351542,20.239121616848287,-44.00363001302027
69906571336964608,56.021340450904624,25.483630341529256,7.428714539269931,20.772845832208723,-45.66424166197637
69919116938278144,56.18618661662658,25.50793663845325,8.384514929639645,69.46174690610695,-0.07205747499008078
69982441936691968,57.38304436049142,25.695698842427753,8.049692163588473,-159.59797149976768,-61.90473713280545
70012128750557312,57.42233530141564,26.148002708820265,6.523788848217465,15.162643523874781,-42.04203659387593
